prec_no,block_no,name,kind,pref_name,total_hot_days,mean_hot_days,max_hot_days,years_with_data,coverage,name_norm,amedas_code,kjName,knName,lat,lon,alt
40,1014,龍ケ崎,a,茨城県,97.0,9.7,31.0,10,1.0,龍ケ崎,40426,龍ケ崎,リュウガサキ,35.89,140.21166666666667,4
40,47646,つくば（館野）,s,茨城県,97.0,9.7,22.0,10,1.0,つくば,40336,つくば,ツクバ,36.056666666666665,140.125,25
36,0291,二本松,a,福島県,97.0,9.7,24.0,10,1.0,二本松,36291,二本松,ニホンマツ,37.583333333333336,140.43,235
55,47606,伏木,s,富山県,97.0,9.7,24.0,10,1.0,伏木,55091,伏木,フシキ,36.791666666666664,137.055,12
68,1310,出雲,a,島根県,96.0,9.6,16.0,10,1.0,出雲,68156,出雲,イズモ,35.33166666666666,132.73,20
83,47815,大分,s,大分県,95.0,9.5,33.0,10,1.0,大分,83216,大分,オオイタ,33.235,131.61833333333334,5
71,47895,徳島,s,徳島県,94.0,9.4,23.0,10,1.0,徳島,71106,徳島,トクシマ,34.06666666666667,134.57333333333332,2
51,1541,新城,a,愛知県,94.0,9.4,32.0,10,1.0,新城,51247,新城,シンシロ,34.906666666666666,137.51833333333335,53
45,1236,船橋,a,千葉県,94.0,9.4,22.0,10,1.0,船橋,45106,船橋,フナバシ,35.711666666666666,140.04333333333332,28
63,47770,神戸,s,兵庫県,94.0,9.4,19.0,10,1.0,神戸,63518,神戸,コウベ,34.696666666666665,135.21166666666667,5
87,47829,都城,s,宮崎県,93.0,9.3,24.0,10,1.0,都城,87426,都城,ミヤコノジョウ,31.73,131.08166666666668,154
85,1480,川副,a,佐賀県,92.0,9.2,22.0,10,1.0,川副,85176,川副,カワソエ：佐賀空港,33.14833333333333,130.30166666666668,2
50,47654,浜松,s,静岡県,91.0,9.1,25.0,10,1.0,浜松,50456,浜松,ハママツ,34.75333333333333,137.71166666666667,46
83,1137,国見,a,大分県,91.0,9.1,17.0,10,1.0,国見,83021,国見,クニミ,33.678333333333335,131.575,53
73,0732,大三島,a,愛媛県,90.0,9.0,26.0,10,1.0,大三島,73001,大三島,オオミシマ,34.25,133.00666666666666,9
46,1008,小田原,a,神奈川県,90.0,9.0,24.0,10,1.0,小田原,46166,小田原,オダワラ,35.276666666666664,139.155,14
66,1140,奈義,a,岡山県,90.0,9.0,33.0,10,1.0,奈義,66127,奈義,ナギ,35.111666666666665,134.17,212
87,1345,西米良,a,宮崎県,90.0,9.0,27.0,10,1.0,西米良,87231,西米良,ニシメラ,32.24,131.15166666666667,260
65,0649,新宮,a,和歌山県,89.0,8.9,23.0,10,1.0,新宮,65276,新宮,シングウ,33.68666666666667,135.97,18
68,0704,益田,a,島根県,89.0,8.9,18.0,10,1.0,益田,68462,益田,マスダ,34.68666666666667,131.85,22
56,1324,小松,a,石川県,89.0,8.9,24.0,10,1.0,小松,56276,小松,コマツ,36.38166666666667,136.435,3
53,1230,鳥羽,a,三重県,89.0,8.9,32.0,10,1.0,鳥羽,53257,鳥羽,トバ,34.48166666666667,136.825,2
53,47684,四日市,s,三重県,89.0,8.9,27.0,10,1.0,四日市,53061,四日市,ヨッカイチ,34.94,136.58,55
87,0861,西都,a,宮崎県,89.0,8.9,32.0,10,1.0,西都,87331,西都,サイト,32.06333333333333,131.41333333333333,8
86,47838,牛深,s,熊本県,88.0,8.8,32.0,10,1.0,牛深,86491,牛深,ウシブカ,32.196666666666665,130.02666666666667,3
81,47754,萩,s,山口県,88.0,8.8,17.0,10,1.0,萩,81071,萩,ハギ,34.41,131.405,2
68,0697,大田,a,島根県,88.0,8.8,15.0,10,1.0,大田,68246,大田,オオダ,35.19,132.49666666666667,30
86,0843,松島,a,熊本県,88.0,8.8,24.0,10,1.0,松島,86271,松島,マツシマ,32.515,130.44666666666666,2
88,0880,川内,a,鹿児島県,87.0,8.7,34.0,10,1.0,川内,88151,川内,センダイ,31.833333333333332,130.315,5
41,0335,鹿沼,a,栃木県,87.0,8.7,23.0,10,1.0,鹿沼,41271,鹿沼,カヌマ,36.59166666666667,139.735,165
82,0782,行橋,a,福岡県,86.0,8.6,26.0,10,1.0,行橋,82101,行橋,ユクハシ,33.71333333333333,130.975,9
85,1075,伊万里,a,佐賀県,86.0,8.6,17.0,10,1.0,伊万里,85116,伊万里,イマリ,33.266666666666666,129.87833333333333,25
81,0775,防府,a,山口県,85.0,8.5,20.0,10,1.0,防府,81371,防府,ホウフ,34.04,131.53333333333333,4
73,0958,西条,a,愛媛県,84.0,8.4,22.0,10,1.0,西条,73126,西条,サイジョウ,33.915,133.08,4
53,47651,津,s,三重県,84.0,8.4,22.0,10,1.0,津,53133,津,ツ,34.733333333333334,136.51833333333335,3
73,0734,新居浜,a,愛媛県,84.0,8.4,26.0,10,1.0,新居浜,73141,新居浜,ニイハマ,33.93666666666667,133.33833333333334,90
40,1331,常陸大宮,a,茨城県,83.0,8.3,23.0,10,1.0,常陸大宮,40091,常陸大宮,ヒタチオオミヤ,36.60666666666667,140.325,95
65,1457,友ケ島,a,和歌山県,82.0,8.2,22.0,10,1.0,友ケ島,65036,友ケ島,トモガシマ,34.28,134.99833333333333,44
42,1020,中之条,a,群馬県,82.0,8.2,25.0,10,1.0,中之条,42186,中之条,ナカノジョウ,36.586666666666666,138.85,354
56,47605,金沢,s,石川県,82.0,8.2,20.0,10,1.0,金沢,56227,金沢,カナザワ,36.58833333333333,136.63333333333333,6
83,0931,院内,a,大分県,82.0,8.2,25.0,10,1.0,院内,83106,院内,インナイ,33.42,131.31666666666666,90
73,0961,宇和,a,愛媛県,82.0,8.2,24.0,10,1.0,宇和,73406,宇和,ウワ,33.36666666666667,132.50333333333333,200
67,0687,生口島,a,広島県,82.0,8.2,14.0,10,1.0,生口島,67471,生口島,イクチジマ,34.278333333333336,133.12333333333333,3
51,0984,南知多,a,愛知県,82.0,8.2,29.0,10,1.0,南知多,51311,南知多,ミナミチタ,34.74,136.93833333333333,16
83,1142,宇目,a,大分県,81.0,8.1,36.0,10,1.0,宇目,83431,宇目,ウメ,32.845,131.675,200
35,0279,米沢,a,山形県,81.0,8.1,23.0,10,1.0,米沢,35552,米沢,ヨネザワ,37.91166666666667,140.14333333333335,245
35,1132,高畠,a,山形県,81.0,8.1,19.0,10,1.0,高畠,35511,高畠,タカハタ,38.00333333333333,140.20666666666668,220
40,47629,水戸,s,茨城県,80.0,8.0,19.0,10,1.0,水戸,40201,水戸,ミト,36.38,140.46666666666667,29
51,47653,伊良湖,s,愛知県,80.0,8.0,26.0,10,1.0,伊良湖,51346,伊良湖,イラコ,34.62833333333333,137.09333333333333,6
83,0806,竹田,a,大分県,80.0,8.0,22.0,10,1.0,竹田,83371,竹田,タケタ,32.973333333333336,131.39833333333334,261
56,0565,七尾,a,石川県,80.0,8.0,27.0,10,1.0,七尾,56146,七尾,ナナオ,37.03,136.99166666666667,58
55,0555,八尾,a,富山県,79.0,7.9,22.0,10,1.0,八尾,55206,八尾,ヤツオ,36.57,137.15833333333333,124
32,0198,横手,a,秋田県,79.0,7.9,26.0,10,1.0,横手,32596,横手,ヨコテ,39.32,140.555,59
49,0436,古関,a,山梨県,78.0,7.8,19.0,10,1.0,古関,49196,古関,フルセキ,35.528333333333336,138.615,552
40,0322,下妻,a,茨城県,77.0,7.7,24.0,10,1.0,下妻,40281,下妻,シモツマ,36.16833333333334,139.945,20
87,0863,小林,a,宮崎県,77.0,7.7,24.0,10,1.0,小林,87352,小林,コバヤシ,32.0,130.95333333333335,276
60,0976,長浜,a,滋賀県,77.0,7.7,15.0,10,1.0,長浜,60061,長浜,ナガハマ,35.42333333333333,136.24166666666667,95
35,1488,東根,a,山形県,77.0,7.7,24.0,10,1.0,東根,35334,東根,ヒガシネ：山形空港,38.41166666666667,140.37,105
62,0600,能勢,a,大阪府,77.0,7.7,18.0,10,1.0,能勢,62016,能勢,ノセ,34.94833333333333,135.455,235
68,0694,斐川,a,島根県,77.0,7.7,16.0,10,1.0,斐川,68121,斐川,ヒカワ：出雲空港,35.413333333333334,132.89,2
54,1318,中条,a,新潟県,77.0,7.7,15.0,10,1.0,中条,54181,中条,ナカジョウ,38.07666666666667,139.38833333333332,14
82,0780,八幡,a,福岡県,76.0,7.6,23.0,10,1.0,八幡,82056,八幡,ヤハタ,33.85166666666667,130.74333333333334,20
81,0776,下松,a,山口県,76.0,7.6,26.0,10,1.0,下松,81386,下松,クダマツ,34.01,131.87166666666667,27
68,1094,瑞穂,a,島根県,76.0,7.6,20.0,10,1.0,瑞穂,68401,瑞穂,ミズホ,34.85333333333333,132.53,327
83,0794,中津,a,大分県,75.0,7.5,25.0,10,1.0,中津,83051,中津,ナカツ,33.586666666666666,131.245,12
57,1316,越廼,a,福井県,75.0,7.5,15.0,10,1.0,越廼,57051,越廼,コシノ,36.01166666666666,135.99,30
48,0408,佐久,a,長野県,75.0,7.5,16.0,10,1.0,佐久,48386,佐久,サク,36.24666666666667,138.47666666666666,683
50,47657,三島,s,静岡県,74.0,7.4,22.0,10,1.0,三島,50206,三島,ミシマ,35.11333333333334,138.925,21
48,0400,信州新町,a,長野県,74.0,7.4,16.0,10,1.0,信州新町,48196,信州新町,シンシュウシンマチ,36.54833333333333,137.99666666666667,509
60,1083,南小松,a,滋賀県,74.0,7.4,19.0,10,1.0,南小松,60116,南小松,ミナミコマツ,35.235,135.95666666666668,90
50,47656,静岡,s,静岡県,73.0,7.3,23.0,10,1.0,静岡,50331,静岡,シズオカ,34.975,138.40333333333334,14
72,0726,内海,a,香川県,73.0,7.3,17.0,10,1.0,内海,72061,内海,ウチノミ,34.471666666666664,134.27333333333334,20
83,0932,玖珠,a,大分県,73.0,7.3,27.0,10,1.0,玖珠,83191,玖珠,クス,33.291666666666664,131.155,331
66,0655,今岡,a,岡山県,72.0,7.2,19.0,10,1.0,今岡,66136,今岡,イマオカ,35.098333333333336,134.325,207
73,1077,今治,a,愛媛県,72.0,7.2,32.0,10,1.0,今治,73076,今治,イマバリ,34.053333333333335,132.975,27
85,1610,唐津,a,佐賀県,72.0,7.2,23.0,10,1.0,唐津,85033,唐津,カラツ,33.458333333333336,129.955,23
73,1350,近永,a,愛媛県,71.0,7.1,25.0,10,1.0,近永,73446,近永,チカナガ,33.25333333333333,132.675,129
73,0745,御荘,a,愛媛県,71.0,7.1,22.0,10,1.0,御荘,73516,御荘,ミショウ,32.96333333333333,132.57,12
33,0238,一関,a,岩手県,70.0,7.0,21.0,10,1.0,一関,33911,一関,イチノセキ,38.93333333333333,141.125,32
53,47663,尾鷲,s,三重県,70.0,7.0,16.0,10,1.0,尾鷲,53378,尾鷲,オワセ,34.068333333333335,136.19333333333333,15
86,0923,益城,a,熊本県,70.0,7.0,22.0,10,1.0,益城,86146,益城,マシキ：熊本空港,32.836666666666666,130.855,193
48,0395,飯山,a,長野県,69.0,6.9,19.0,10,1.0,飯山,48066,飯山,イイヤマ,36.875,138.375,313
32,0912,大館,a,秋田県,69.0,6.9,19.0,10,1.0,大館,32136,大館,オオダテ,40.251666666666665,140.505,49
54,0527,津川,a,新潟県,69.0,6.9,26.0,10,1.0,津川,54421,津川,ツガワ,37.67166666666667,139.44666666666666,100
41,1605,那須烏山,a,栃木県,68.0,6.8,20.0,10,1.0,那須烏山,41247,那須烏山,ナスカラスヤマ,36.641666666666666,140.11666666666667,82
57,0577,今庄,a,福井県,68.0,6.8,17.0,10,1.0,今庄,57206,今庄,イマジョウ,35.766666666666666,136.2,128
69,0711,岩井,a,鳥取県,67.0,6.7,13.0,10,1.0,岩井,69061,岩井,イワイ,35.55833333333333,134.36,19
65,0971,栗栖川,a,和歌山県,67.0,6.7,27.0,10,1.0,栗栖川,65256,栗栖川,クリスガワ,33.791666666666664,135.51333333333332,160
60,0587,土山,a,滋賀県,67.0,6.7,22.0,10,1.0,土山,60236,土山,ツチヤマ,34.93833333333333,136.27833333333334,248
46,47670,横浜,s,神奈川県,67.0,6.7,22.0,10,1.0,横浜,46106,横浜,ヨコハマ,35.43833333333333,139.65166666666667,39
69,0709,青谷,a,鳥取県,67.0,6.7,14.0,10,1.0,青谷,69041,青谷,アオヤ,35.52,133.99666666666667,13
53,1349,紀伊長島,a,三重県,65.0,6.5,22.0,10,1.0,紀伊長島,53326,紀伊長島,キイナガシマ,34.208333333333336,136.32666666666665,3
52,1066,宮地,a,岐阜県,65.0,6.5,17.0,10,1.0,宮地,52346,宮地,ミヤジ,35.763333333333335,137.28833333333333,450
57,1071,三国,a,福井県,65.0,6.5,19.0,10,1.0,三国,57001,三国,ミクニ,36.24333333333333,136.17333333333335,34
52,0473,神岡,a,岐阜県,64.0,6.4,18.0,10,1.0,神岡,52051,神岡,カミオカ,36.321666666666665,137.30833333333334,455
68,0698,掛合,a,島根県,64.0,6.4,11.0,10,1.0,掛合,68261,掛合,カケヤ,35.196666666666665,132.815,215
54,47604,新潟,s,新潟県,63.0,6.3,20.0,10,1.0,新潟,54232,新潟,ニイガタ,37.89333333333333,139.01833333333335,4
52,0486,樽見,a,岐阜県,63.0,6.3,18.0,10,1.0,樽見,52381,樽見,タルミ,35.638333333333335,136.60166666666666,190
33,0236,江刺,a,岩手県,63.0,6.3,20.0,10,1.0,江刺,33781,江刺,エサシ,39.18333333333333,141.16166666666666,42
87,47830,宮崎,s,宮崎県,63.0,6.3,18.0,10,1.0,宮崎,87376,宮崎,ミヤザキ,31.938333333333333,131.41333333333333,9
54,0524,寺泊,a,新潟県,63.0,6.3,25.0,10,1.0,寺泊,54387,寺泊,テラドマリ,37.64,138.76666666666668,44
54,0515,村上,a,新潟県,62.0,6.2,20.0,10,1.0,村上,54086,村上,ムラカミ,38.22666666666667,139.47833333333332,10
65,1485,川辺,a,和歌山県,62.0,6.2,18.0,10,1.0,川辺,65201,川辺,カワベ,33.89333333333333,135.21666666666667,84
84,47817,長崎,s,長崎県,61.0,6.1,11.0,10,1.0,長崎,84496,長崎,ナガサキ,32.733333333333334,129.86666666666667,27
87,0857,日向,a,宮崎県,61.0,6.1,28.0,10,1.0,日向,87181,日向,ヒュウガ,32.40833333333333,131.6,20
72,1475,香南,a,香川県,61.0,6.1,14.0,10,1.0,香南,72126,香南,コウナン：高松空港,34.21333333333333,134.015,185
82,0943,宗像,a,福岡県,61.0,6.1,16.0,10,1.0,宗像,82046,宗像,ムナカタ,33.80833333333333,130.53833333333333,7
88,0893,指宿,a,鹿児島県,60.0,6.0,32.0,10,1.0,指宿,88486,指宿,イブスキ,31.25,130.63666666666666,5
34,1220,丸森,a,宮城県,60.0,6.0,16.0,10,1.0,丸森,34506,丸森,マルモリ,37.931666666666665,140.77833333333334,18
55,1309,氷見,a,富山県,60.0,6.0,20.0,10,1.0,氷見,55041,氷見,ヒミ,36.825,136.96833333333333,1
66,0668,虫明,a,岡山県,60.0,6.0,12.0,10,1.0,虫明,66421,虫明,ムシアゲ,34.681666666666665,134.20666666666668,10
69,1519,湖山,a,鳥取県,59.0,5.9,12.0,10,1.0,湖山,69052,湖山,コヤマ：鳥取空港,35.53,134.165,15
32,0193,角館,a,秋田県,59.0,5.9,18.0,10,1.0,角館,32466,角館,カクノダテ,39.60333333333333,140.55666666666667,56
66,1531,日応寺,a,岡山県,59.0,5.9,16.0,10,1.0,日応寺,66346,日応寺,ニチオウジ：岡山空港,34.75666666666667,133.855,239
88,0937,鹿屋,a,鹿児島県,58.0,5.8,29.0,10,1.0,鹿屋,88442,鹿屋,カノヤ,31.391666666666666,130.86333333333334,63
57,0573,大野,a,福井県,58.0,5.8,12.0,10,1.0,大野,57121,大野,オオノ,35.971666666666664,136.49666666666667,182
33,0233,釜石,a,岩手県,57.0,5.7,15.0,10,1.0,釜石,33751,釜石,カマイシ,39.27,141.87833333333333,5
35,47520,新庄,s,山形県,56.0,5.6,17.0,10,1.0,新庄,35162,新庄,シンジョウ,38.75666666666667,140.31166666666667,105
73,47892,宇和島,s,愛媛県,56.0,5.6,23.0,10,1.0,宇和島,73442,宇和島,ウワジマ,33.22666666666667,132.55166666666668,2
65,1347,西川,a,和歌山県,56.0,5.6,19.0,10,1.0,西川,65306,西川,ニシカワ,33.638333333333335,135.71,150
67,1326,廿日市津田,a,広島県,55.0,5.5,16.0,10,1.0,廿日市津田,67421,廿日市津田,ハツカイチツタ,34.365,132.19,317
57,1226,勝山,a,福井県,55.0,5.5,11.0,10,1.0,勝山,57082,勝山,カツヤマ,36.038333333333334,136.52166666666668,196
42,1223,神流,a,群馬県,54.0,5.4,13.0,10,1.0,神流,42396,神流,カンナ,36.108333333333334,138.89666666666668,357
34,1564,蔵王,a,宮城県,54.0,5.4,16.0,10,1.0,蔵王,34462,蔵王,ザオウ,38.126666666666665,140.68,112
45,0382,木更津,a,千葉県,54.0,5.4,19.0,10,1.0,木更津,45282,木更津,キサラヅ,35.361666666666665,139.94,60
45,0384,鴨川,a,千葉県,54.0,5.4,17.0,10,1.0,鴨川,45361,鴨川,カモガワ,35.111666666666665,140.1,5
45,0378,成田,a,千葉県,53.0,5.3,11.0,10,1.0,成田,45121,成田,ナリタ：成田国際空港,35.763333333333335,140.385,41
74,47893,高知,s,高知県,53.0,5.3,19.0,10,1.0,高知,74182,高知,コウチ,33.56666666666667,133.54833333333335,1
35,0263,鶴岡,a,山形県,53.0,5.3,19.0,10,1.0,鶴岡,35141,鶴岡,ツルオカ,38.735,139.82833333333335,16
62,0606,熊取,a,大阪府,52.0,5.2,14.0,10,1.0,熊取,62131,熊取,クマトリ,34.385,135.35,68
55,0552,砺波,a,富山県,52.0,5.2,11.0,10,1.0,砺波,55141,砺波,トナミ,36.61,136.955,69
54,0996,羽茂,a,新潟県,52.0,5.2,15.0,10,1.0,羽茂,54271,羽茂,ハモチ,37.84166666666667,138.31333333333333,11
87,1481,赤江,a,宮崎県,52.0,5.2,13.0,10,1.0,赤江,87412,赤江,アカエ：宮崎空港,31.876666666666665,131.44833333333332,6
54,0522,巻,a,新潟県,51.0,5.1,22.0,10,1.0,巻,54341,巻,マキ,37.76833333333333,138.91333333333333,2
56,0571,加賀中津原,a,石川県,51.0,5.1,11.0,10,1.0,加賀中津原,56301,加賀中津原,カガナカツハラ,36.26166666666666,136.39666666666668,65
87,1663,田野,a,宮崎県,50.0,5.555555555555555,16.0,9,0.9,田野,87406,田野,タノ,31.843333333333334,131.30833333333334,134
36,0295,浪江,a,福島県,50.0,5.0,11.0,10,1.0,浪江,36411,浪江,ナミエ,37.49166666666667,140.965,43
60,1524,米原,a,滋賀県,50.0,5.0,15.0,10,1.0,米原,60102,米原,マイバラ,35.38333333333333,136.34333333333333,147
44,0371,羽田,a,東京都,50.0,5.0,13.0,10,1.0,羽田,44166,羽田,ハネダ：東京国際空港,35.553333333333335,139.78,6
35,1539,村山,a,山形県,50.0,5.0,18.0,10,1.0,村山,35332,村山,ムラヤマ,38.46,140.34833333333333,80
54,1060,下関,a,新潟県,49.0,4.9,17.0,10,1.0,下関,54191,下関,シモセキ,38.09166666666667,139.56333333333333,33
32,0184,鷹巣,a,秋田県,49.0,4.9,16.0,10,1.0,鷹巣,32126,鷹巣,タカノス,40.22666666666667,140.37166666666667,29
55,0547,魚津,a,富山県,49.0,4.9,12.0,10,1.0,魚津,55056,魚津,ウオヅ,36.821666666666665,137.42833333333334,48
54,0997,守門,a,新潟県,48.0,4.8,14.0,10,1.0,守門,54566,守門,スモン,37.346666666666664,139.04333333333332,222
67,47766,呉,s,広島県,48.0,4.8,14.0,10,1.0,呉,67511,呉,クレ,34.24,132.55,4
40,0325,鹿嶋,a,茨城県,47.0,4.7,12.0,10,1.0,鹿嶋,40406,鹿嶋,カシマ,35.96333333333333,140.62166666666667,37
68,0699,横田,a,島根県,47.0,4.7,14.0,10,1.0,横田,68276,横田,ヨコタ,35.17333333333333,133.10333333333332,369
56,47600,輪島,s,石川県,46.0,4.6,12.0,10,1.0,輪島,56052,輪島,ワジマ,37.39,136.895,5
45,0375,香取,a,千葉県,46.0,4.6,11.0,10,1.0,香取,45081,香取,カトリ,35.858333333333334,140.50166666666667,37
45,1003,横芝光,a,千葉県,46.0,4.6,10.0,10,1.0,横芝光,45181,横芝光,ヨコシバヒカリ,35.655,140.505,5
61,0965,間人,a,京都府,46.0,4.6,11.0,10,1.0,間人,61001,間人,タイザ,35.736666666666665,135.08666666666667,42
55,0554,南砺高宮,a,富山県,45.0,4.5,12.0,10,1.0,南砺高宮,55191,南砺高宮,ナントタカミヤ,36.545,136.87166666666667,91
60,0580,今津,a,滋賀県,45.0,4.5,9.0,10,1.0,今津,60051,今津,イマヅ,35.41166666666667,136.02833333333334,88
32,1117,東由利,a,秋田県,45.0,4.5,14.0,10,1.0,東由利,32581,東由利,ヒガシユリ,39.305,140.28833333333333,117
35,47587,酒田,s,山形県,45.0,4.5,19.0,10,1.0,酒田,35052,酒田,サカタ,38.90833333333333,139.84333333333333,3
55,0546,朝日,a,富山県,44.0,4.4,13.0,10,1.0,朝日,55022,朝日,アサヒ,36.93666666666667,137.56333333333333,43
52,1299,長滝,a,岐阜県,44.0,4.4,13.0,10,1.0,長滝,52221,長滝,ナガタキ,35.92333333333333,136.83166666666668,430
53,1258,南伊勢,a,三重県,44.0,4.4,16.0,10,1.0,南伊勢,53296,南伊勢,ミナミイセ,34.345,136.68166666666667,6
68,1592,吉賀,a,島根県,43.0,4.3,8.0,10,1.0,吉賀,68541,吉賀,ヨシカ,34.391666666666666,131.89333333333335,250
69,0713,倉吉,a,鳥取県,43.0,4.3,11.0,10,1.0,倉吉,69101,倉吉,クラヨシ,35.473333333333336,133.83833333333334,8
68,0693,鹿島,a,島根県,43.0,4.3,8.0,10,1.0,鹿島,68091,鹿島,カシマ,35.52,132.98333333333332,3
56,0564,志賀,a,石川県,43.0,4.3,13.0,10,1.0,志賀,56116,志賀,シカ,37.14333333333333,136.725,6
66,0658,新見,a,岡山県,42.0,4.2,11.0,10,1.0,新見,66221,新見,ニイミ,34.943333333333335,133.51833333333335,393
50,1243,清水,a,静岡県,42.0,4.2,15.0,10,1.0,清水,50261,清水,シミズ,35.053333333333335,138.52166666666668,3
35,0277,小国,a,山形県,41.0,4.1,16.0,10,1.0,小国,35486,小国,オグニ,38.07833333333333,139.735,140
67,0681,世羅,a,広島県,41.0,4.1,14.0,10,1.0,世羅,67316,世羅,セラ,34.583333333333336,133.05,350
81,0765,須佐,a,山口県,41.0,4.1,12.0,10,1.0,須佐,81011,須佐,スサ,34.615,131.62333333333333,50
33,0230,北上,a,岩手県,41.0,4.1,13.0,10,1.0,北上,33716,北上,キタカミ,39.288333333333334,141.11,61
36,0312,東白川,a,福島県,41.0,4.1,11.0,10,1.0,東白川,36821,東白川,ヒガシシラカワ,36.93833333333333,140.40833333333333,183
56,0560,珠洲,a,石川県,40.0,4.0,10.0,10,1.0,珠洲,56036,珠洲,スズ,37.446666666666665,137.28666666666666,4
60,0964,信楽,a,滋賀県,40.0,4.0,15.0,10,1.0,信楽,60226,信楽,シガラキ,34.913333333333334,136.08,265
81,0939,油谷,a,山口県,40.0,4.0,10.0,10,1.0,油谷,81116,油谷,ユヤ,34.37,131.055,20
74,0758,窪川,a,高知県,40.0,4.0,18.0,10,1.0,窪川,74361,窪川,クボカワ,33.20666666666666,133.12833333333333,205
71,0724,日和佐,a,徳島県,40.0,4.0,13.0,10,1.0,日和佐,71266,日和佐,ヒワサ,33.73166666666667,134.53833333333333,3
34,0248,大衡,a,宮城県,40.0,4.0,12.0,10,1.0,大衡,34266,大衡,オオヒラ,38.473333333333336,140.88833333333332,57
45,47682,千葉,s,千葉県,40.0,4.0,10.0,10,1.0,千葉,45212,千葉,チバ,35.60166666666667,140.10333333333332,3
34,1029,米山,a,宮城県,40.0,4.0,16.0,10,1.0,米山,34171,米山,ヨネヤマ,38.625,141.18666666666667,4
35,0272,左沢,a,山形県,40.0,4.0,20.0,10,1.0,左沢,35376,左沢,アテラザワ,38.37,140.19166666666666,133
88,0887,加世田,a,鹿児島県,39.0,3.9,15.0,10,1.0,加世田,88371,加世田,カセダ,31.415,130.325,9
54,0536,安塚,a,新潟県,39.0,3.9,14.0,10,1.0,安塚,54661,安塚,ヤスヅカ,37.10666666666667,138.45666666666668,126
54,1302,大潟,a,新潟県,39.0,3.9,8.0,10,1.0,大潟,54586,大潟,オオガタ,37.225,138.325,13
54,1469,松浜,a,新潟県,39.0,3.9,18.0,10,1.0,松浜,54236,松浜,マツハマ：新潟空港,37.955,139.11166666666668,1
34,0256,白石,a,宮城県,39.0,3.9,17.0,10,1.0,白石,34461,白石,シロイシ,38.015,140.61166666666668,86
65,1089,龍神,a,和歌山県,39.0,3.9,15.0,10,1.0,龍神,65162,龍神,リュウジン,33.945,135.55666666666667,410
36,0304,小野新町,a,福島県,38.0,3.8,16.0,10,1.0,小野新町,36591,小野新町,オノニイマチ,37.28666666666667,140.625,433
50,1601,静岡空港,a,静岡県,38.0,3.8,17.0,10,1.0,静岡空港,50477,静岡空港,シズオカクウコウ：静岡空港,34.795,138.18833333333333,132
31,0179,三戸,a,青森県,38.0,3.8,16.0,10,1.0,三戸,31721,三戸,サンノヘ,40.38333333333333,141.25666666666666,60
63,0607,香住,a,兵庫県,38.0,3.8,7.0,10,1.0,香住,63016,香住,カスミ,35.625,134.62666666666667,5
74,0921,梼原,a,高知県,38.0,3.8,20.0,10,1.0,梼原,74296,梼原,ユスハラ,33.39,132.92166666666665,415
53,1532,熊野新鹿,a,三重県,37.0,3.7,10.0,10,1.0,熊野新鹿,53401,熊野新鹿,クマノアタシカ,33.931666666666665,136.13833333333332,23
48,1529,松本今井,a,長野県,37.0,3.7,12.0,10,1.0,松本今井,48363,松本今井,マツモトイマイ：松本空港,36.166666666666664,137.92166666666665,658
74,1233,佐賀,a,高知県,37.0,3.7,13.0,10,1.0,佐賀,74436,佐賀,サガ,33.07833333333333,133.10166666666666,3
34,47590,仙台,s,宮城県,37.0,3.7,15.0,10,1.0,仙台,34392,仙台,センダイ,38.26166666666666,140.89666666666668,39
45,1241,坂畑,a,千葉県,36.0,3.6,14.0,10,1.0,坂畑,45326,坂畑,サカハタ,35.235,140.09833333333333,120
33,0218,岩泉,a,岩手県,36.0,3.6,15.0,10,1.0,岩泉,33326,岩泉,イワイズミ,39.846666666666664,141.795,105
33,1224,川井,a,岩手県,36.0,3.6,14.0,10,1.0,川井,33526,川井,カワイ,39.598333333333336,141.68166666666667,192
84,1672,西海,a,長崎県,36.0,7.2,16.0,5,0.5,西海,84306,西海,サイカイ,33.013333333333335,129.65166666666667,18
69,1231,塩津,a,鳥取県,36.0,3.6,10.0,10,1.0,塩津,69021,塩津,シオツ,35.52333333333333,133.56666666666666,15
87,0852,高千穂,a,宮崎県,35.0,3.5,17.0,10,1.0,高千穂,87041,高千穂,タカチホ,32.711666666666666,131.29,350
48,1319,辰野,a,長野県,35.0,3.5,9.0,10,1.0,辰野,48546,辰野,タツノ,35.983333333333334,137.98333333333332,732
54,0539,糸魚川,a,新潟県,35.0,3.5,6.0,10,1.0,糸魚川,54711,糸魚川,イトイガワ,37.04333333333334,137.875,8
63,1587,神戸空港,a,兵庫県,35.0,3.5,8.0,10,1.0,神戸空港,63517,神戸空港,コウベクウコウ：神戸空港,34.63166666666667,135.22333333333333,5
32,47582,秋田,s,秋田県,35.0,3.5,13.0,10,1.0,秋田,32402,秋田,アキタ,39.71666666666667,140.09833333333333,6
81,0767,徳佐,a,山口県,34.0,3.4,11.0,10,1.0,徳佐,81151,徳佐,トクサ,34.39833333333333,131.725,310
32,0195,大曲,a,秋田県,34.0,3.4,14.0,10,1.0,大曲,32551,大曲,オオマガリ,39.49,140.495,30
54,0537,十日町,a,新潟県,34.0,3.4,14.0,10,1.0,十日町,54676,十日町,トオカマチ,37.14333333333333,138.72666666666666,170
