prec_no,block_no,name,kind,pref_name,year,hot_days,flag
14,0032,手稲山,a,石狩地方,2016,,///
14,0032,手稲山,a,石狩地方,2017,,///
14,0032,手稲山,a,石狩地方,2018,,///
14,0032,手稲山,a,石狩地方,2019,,///
14,0032,手稲山,a,石狩地方,2020,,///
14,0032,手稲山,a,石狩地方,2021,,///
14,0032,手稲山,a,石狩地方,2022,,///
14,0032,手稲山,a,石狩地方,2023,,///
14,0032,手稲山,a,石狩地方,2024,,///
14,0032,手稲山,a,石狩地方,2025,,///
14,0034,小金湯,a,石狩地方,2016,,///
14,0034,小金湯,a,石狩地方,2017,,///
14,0034,小金湯,a,石狩地方,2018,,///
14,0034,小金湯,a,石狩地方,2019,,///
14,0034,小金湯,a,石狩地方,2020,,///
14,0034,小金湯,a,石狩地方,2021,,///
14,0034,小金湯,a,石狩地方,2022,,///
14,0034,小金湯,a,石狩地方,2023,,///
14,0034,小金湯,a,石狩地方,2024,,///
14,0034,小金湯,a,石狩地方,2025,,///
14,0035,恵庭島松,a,石狩地方,2016,0.0,
14,0035,恵庭島松,a,石狩地方,2017,0.0,
14,0035,恵庭島松,a,石狩地方,2018,0.0,
14,0035,恵庭島松,a,石狩地方,2019,0.0,
14,0035,恵庭島松,a,石狩地方,2020,0.0,
14,0035,恵庭島松,a,石狩地方,2021,0.0,
14,0035,恵庭島松,a,石狩地方,2022,0.0,
14,0035,恵庭島松,a,石狩地方,2023,0.0,
14,0035,恵庭島松,a,石狩地方,2024,0.0,
14,0035,恵庭島松,a,石狩地方,2025,0.0,
14,0037,支笏湖畔,a,石狩地方,2016,0.0,
14,0037,支笏湖畔,a,石狩地方,2017,0.0,
14,0037,支笏湖畔,a,石狩地方,2018,0.0,
14,0037,支笏湖畔,a,石狩地方,2019,0.0,
14,0037,支笏湖畔,a,石狩地方,2020,0.0,
14,0037,支笏湖畔,a,石狩地方,2021,0.0,
14,0037,支笏湖畔,a,石狩地方,2022,0.0,
14,0037,支笏湖畔,a,石狩地方,2023,0.0,
14,0037,支笏湖畔,a,石狩地方,2024,0.0,
14,0037,支笏湖畔,a,石狩地方,2025,0.0,
14,1085,石狩,a,石狩地方,2016,0.0,
14,1085,石狩,a,石狩地方,2017,0.0,
14,1085,石狩,a,石狩地方,2018,0.0,
14,1085,石狩,a,石狩地方,2019,0.0,
14,1085,石狩,a,石狩地方,2020,0.0,
14,1085,石狩,a,石狩地方,2021,2.0,
14,1085,石狩,a,石狩地方,2022,0.0,
14,1085,石狩,a,石狩地方,2023,0.0,
14,1085,石狩,a,石狩地方,2024,0.0,
14,1085,石狩,a,石狩地方,2025,0.0,
14,1193,浜益,a,石狩地方,2016,0.0,
14,1193,浜益,a,石狩地方,2017,0.0,
14,1193,浜益,a,石狩地方,2018,0.0,
14,1193,浜益,a,石狩地方,2019,0.0,
14,1193,浜益,a,石狩地方,2020,0.0,
14,1193,浜益,a,石狩地方,2021,0.0,
14,1193,浜益,a,石狩地方,2022,0.0,
14,1193,浜益,a,石狩地方,2023,0.0,
14,1193,浜益,a,石狩地方,2024,0.0,]
14,1193,浜益,a,石狩地方,2025,0.0,
14,1194,厚田,a,石狩地方,2016,0.0,
14,1194,厚田,a,石狩地方,2017,0.0,
14,1194,厚田,a,石狩地方,2018,0.0,
14,1194,厚田,a,石狩地方,2019,0.0,
14,1194,厚田,a,石狩地方,2020,0.0,
14,1194,厚田,a,石狩地方,2021,2.0,
14,1194,厚田,a,石狩地方,2022,0.0,
14,1194,厚田,a,石狩地方,2023,1.0,
14,1194,厚田,a,石狩地方,2024,0.0,
14,1194,厚田,a,石狩地方,2025,0.0,
14,1459,千歳,a,石狩地方,2016,0.0,
14,1459,千歳,a,石狩地方,2017,0.0,
14,1459,千歳,a,石狩地方,2018,0.0,
14,1459,千歳,a,石狩地方,2019,0.0,
14,1459,千歳,a,石狩地方,2020,0.0,
14,1459,千歳,a,石狩地方,2021,0.0,
14,1459,千歳,a,石狩地方,2022,0.0,
14,1459,千歳,a,石狩地方,2023,0.0,
14,1459,千歳,a,石狩地方,2024,0.0,
14,1459,千歳,a,石狩地方,2025,0.0,
14,1507,江別,a,石狩地方,2016,0.0,
14,1507,江別,a,石狩地方,2017,0.0,
14,1507,江別,a,石狩地方,2018,0.0,
14,1507,江別,a,石狩地方,2019,0.0,
14,1507,江別,a,石狩地方,2020,0.0,
14,1507,江別,a,石狩地方,2021,2.0,
14,1507,江別,a,石狩地方,2022,0.0,
14,1507,江別,a,石狩地方,2023,0.0,
14,1507,江別,a,石狩地方,2024,0.0,
14,1507,江別,a,石狩地方,2025,1.0,
14,47412,札幌,s,石狩地方,2016,0.0,
14,47412,札幌,s,石狩地方,2017,0.0,
14,47412,札幌,s,石狩地方,2018,0.0,
14,47412,札幌,s,石狩地方,2019,0.0,
14,47412,札幌,s,石狩地方,2020,0.0,
14,47412,札幌,s,石狩地方,2021,3.0,
14,47412,札幌,s,石狩地方,2022,0.0,
14,47412,札幌,s,石狩地方,2023,3.0,
14,47412,札幌,s,石狩地方,2024,0.0,
14,47412,札幌,s,石狩地方,2025,2.0,
15,0038,石狩沼田,a,空知地方,2016,0.0,
15,0038,石狩沼田,a,空知地方,2017,0.0,
15,0038,石狩沼田,a,空知地方,2018,0.0,
15,0038,石狩沼田,a,空知地方,2019,0.0,
15,0038,石狩沼田,a,空知地方,2020,0.0,
15,0038,石狩沼田,a,空知地方,2021,4.0,
15,0038,石狩沼田,a,空知地方,2022,0.0,
15,0038,石狩沼田,a,空知地方,2023,1.0,
15,0038,石狩沼田,a,空知地方,2024,1.0,
15,0038,石狩沼田,a,空知地方,2025,0.0,
15,0039,深川,a,空知地方,2016,0.0,
15,0039,深川,a,空知地方,2017,0.0,
15,0039,深川,a,空知地方,2018,0.0,
15,0039,深川,a,空知地方,2019,0.0,
15,0039,深川,a,空知地方,2020,0.0,
15,0039,深川,a,空知地方,2021,3.0,
15,0039,深川,a,空知地方,2022,0.0,
15,0039,深川,a,空知地方,2023,0.0,
15,0039,深川,a,空知地方,2024,0.0,
15,0039,深川,a,空知地方,2025,0.0,
15,0041,滝川,a,空知地方,2016,0.0,
15,0041,滝川,a,空知地方,2017,0.0,
15,0041,滝川,a,空知地方,2018,0.0,
15,0041,滝川,a,空知地方,2019,0.0,
15,0041,滝川,a,空知地方,2020,0.0,
15,0041,滝川,a,空知地方,2021,2.0,
15,0041,滝川,a,空知地方,2022,0.0,
15,0041,滝川,a,空知地方,2023,3.0,
15,0041,滝川,a,空知地方,2024,0.0,
15,0041,滝川,a,空知地方,2025,0.0,
15,0043,芦別,a,空知地方,2016,0.0,
15,0043,芦別,a,空知地方,2017,0.0,
15,0043,芦別,a,空知地方,2018,0.0,
15,0043,芦別,a,空知地方,2019,0.0,
15,0043,芦別,a,空知地方,2020,0.0,
15,0043,芦別,a,空知地方,2021,5.0,
15,0043,芦別,a,空知地方,2022,0.0,
15,0043,芦別,a,空知地方,2023,2.0,
15,0043,芦別,a,空知地方,2024,0.0,
15,0043,芦別,a,空知地方,2025,0.0,
15,0044,美唄,a,空知地方,2016,0.0,
15,0044,美唄,a,空知地方,2017,0.0,
15,0044,美唄,a,空知地方,2018,0.0,
15,0044,美唄,a,空知地方,2019,0.0,
15,0044,美唄,a,空知地方,2020,0.0,
15,0044,美唄,a,空知地方,2021,3.0,
15,0044,美唄,a,空知地方,2022,0.0,
15,0044,美唄,a,空知地方,2023,1.0,
15,0044,美唄,a,空知地方,2024,0.0,
15,0044,美唄,a,空知地方,2025,0.0,
15,0047,長沼,a,空知地方,2016,0.0,
15,0047,長沼,a,空知地方,2017,0.0,
15,0047,長沼,a,空知地方,2018,0.0,
15,0047,長沼,a,空知地方,2019,0.0,
15,0047,長沼,a,空知地方,2020,0.0,
15,0047,長沼,a,空知地方,2021,1.0,
15,0047,長沼,a,空知地方,2022,0.0,
15,0047,長沼,a,空知地方,2023,2.0,
15,0047,長沼,a,空知地方,2024,1.0,
15,0047,長沼,a,空知地方,2025,2.0,
15,0049,夕張,a,空知地方,2016,0.0,
15,0049,夕張,a,空知地方,2017,0.0,
15,0049,夕張,a,空知地方,2018,0.0,
15,0049,夕張,a,空知地方,2019,0.0,
15,0049,夕張,a,空知地方,2020,0.0,]
15,0049,夕張,a,空知地方,2021,1.0,
15,0049,夕張,a,空知地方,2022,0.0,
15,0049,夕張,a,空知地方,2023,0.0,
15,0049,夕張,a,空知地方,2024,0.0,
15,0049,夕張,a,空知地方,2025,0.0,
15,0999,月形,a,空知地方,2016,0.0,
15,0999,月形,a,空知地方,2017,0.0,
15,0999,月形,a,空知地方,2018,0.0,
15,0999,月形,a,空知地方,2019,0.0,
15,0999,月形,a,空知地方,2020,0.0,
15,0999,月形,a,空知地方,2021,5.0,
15,0999,月形,a,空知地方,2022,0.0,
15,0999,月形,a,空知地方,2023,3.0,
15,0999,月形,a,空知地方,2024,0.0,
15,0999,月形,a,空知地方,2025,0.0,
15,1068,栗沢,a,空知地方,2016,,///
15,1068,栗沢,a,空知地方,2017,,///
15,1068,栗沢,a,空知地方,2018,,///
15,1068,栗沢,a,空知地方,2019,,///
15,1068,栗沢,a,空知地方,2020,,///
15,1068,栗沢,a,空知地方,2021,,///
15,1068,栗沢,a,空知地方,2022,,///
15,1068,栗沢,a,空知地方,2023,,///
15,1068,栗沢,a,空知地方,2024,,///
15,1068,栗沢,a,空知地方,2025,,///
15,1287,空知吉野,a,空知地方,2016,0.0,
15,1287,空知吉野,a,空知地方,2017,0.0,
15,1287,空知吉野,a,空知地方,2018,0.0,
15,1287,空知吉野,a,空知地方,2019,0.0,
15,1287,空知吉野,a,空知地方,2020,0.0,
15,1287,空知吉野,a,空知地方,2021,6.0,
15,1287,空知吉野,a,空知地方,2022,0.0,
15,1287,空知吉野,a,空知地方,2023,0.0,
15,1287,空知吉野,a,空知地方,2024,0.0,
15,1287,空知吉野,a,空知地方,2025,0.0,
15,1400,浦臼,a,空知地方,2016,,///
15,1400,浦臼,a,空知地方,2017,,///
15,1400,浦臼,a,空知地方,2018,,///
15,1400,浦臼,a,空知地方,2019,,///
15,1400,浦臼,a,空知地方,2020,,///
15,1400,浦臼,a,空知地方,2021,,///
15,1400,浦臼,a,空知地方,2022,,///
15,1400,浦臼,a,空知地方,2023,,///
15,1400,浦臼,a,空知地方,2024,,///
15,1400,浦臼,a,空知地方,2025,,///
15,1401,鹿島,a,空知地方,2016,,///
15,1401,鹿島,a,空知地方,2017,,///
15,1401,鹿島,a,空知地方,2018,,///
15,1401,鹿島,a,空知地方,2019,,///
15,1401,鹿島,a,空知地方,2020,,///
15,1401,鹿島,a,空知地方,2021,,///
15,1401,鹿島,a,空知地方,2022,,///
15,1401,鹿島,a,空知地方,2023,,///
15,1401,鹿島,a,空知地方,2024,,///
15,1401,鹿島,a,空知地方,2025,,///
15,1402,沼の沢,a,空知地方,2016,,///
15,1402,沼の沢,a,空知地方,2017,,///
15,1402,沼の沢,a,空知地方,2018,,///
15,1402,沼の沢,a,空知地方,2019,,///
15,1402,沼の沢,a,空知地方,2020,,///
15,1402,沼の沢,a,空知地方,2021,,///
15,1402,沼の沢,a,空知地方,2022,,///
15,1402,沼の沢,a,空知地方,2023,,///
15,1402,沼の沢,a,空知地方,2024,,///
15,1402,沼の沢,a,空知地方,2025,,///
15,1419,新城,a,空知地方,2016,,///
15,1419,新城,a,空知地方,2017,,///
15,1419,新城,a,空知地方,2018,,///
15,1419,新城,a,空知地方,2019,,///
15,1419,新城,a,空知地方,2020,,///
15,1419,新城,a,空知地方,2021,,///
15,1419,新城,a,空知地方,2022,,///
15,1419,新城,a,空知地方,2023,,///
15,1419,新城,a,空知地方,2024,,///
15,1419,新城,a,空知地方,2025,,///
15,1566,赤平,a,空知地方,2016,,///
15,1566,赤平,a,空知地方,2017,,///
15,1566,赤平,a,空知地方,2018,,///
15,1566,赤平,a,空知地方,2019,,///
15,1566,赤平,a,空知地方,2020,,///
15,1566,赤平,a,空知地方,2021,,///
15,1566,赤平,a,空知地方,2022,,///
15,1566,赤平,a,空知地方,2023,,///
15,1566,赤平,a,空知地方,2024,,///
15,1566,赤平,a,空知地方,2025,,///
15,1567,雨竜,a,空知地方,2016,,///
15,1567,雨竜,a,空知地方,2017,,///
15,1567,雨竜,a,空知地方,2018,,///
15,1567,雨竜,a,空知地方,2019,,///
15,1567,雨竜,a,空知地方,2020,,///
15,1567,雨竜,a,空知地方,2021,,///
15,1567,雨竜,a,空知地方,2022,,///
15,1567,雨竜,a,空知地方,2023,,///
15,1567,雨竜,a,空知地方,2024,,///
15,1567,雨竜,a,空知地方,2025,,///
15,1674,秩父別,a,空知地方,2022,0.0,]
15,1674,秩父別,a,空知地方,2023,1.0,
15,1674,秩父別,a,空知地方,2024,0.0,
15,1674,秩父別,a,空知地方,2025,0.0,
15,47413,岩見沢,s,空知地方,2016,0.0,
15,47413,岩見沢,s,空知地方,2017,0.0,
15,47413,岩見沢,s,空知地方,2018,0.0,
15,47413,岩見沢,s,空知地方,2019,0.0,
15,47413,岩見沢,s,空知地方,2020,0.0,
15,47413,岩見沢,s,空知地方,2021,4.0,
15,47413,岩見沢,s,空知地方,2022,0.0,
15,47413,岩見沢,s,空知地方,2023,3.0,
15,47413,岩見沢,s,空知地方,2024,0.0,
15,47413,岩見沢,s,空知地方,2025,2.0,
16,0051,美国,a,後志地方,2016,0.0,
16,0051,美国,a,後志地方,2017,0.0,
16,0051,美国,a,後志地方,2018,0.0,
16,0051,美国,a,後志地方,2019,0.0,
16,0051,美国,a,後志地方,2020,0.0,
16,0051,美国,a,後志地方,2021,0.0,
16,0051,美国,a,後志地方,2022,0.0,
16,0051,美国,a,後志地方,2023,1.0,
16,0051,美国,a,後志地方,2024,0.0,
16,0051,美国,a,後志地方,2025,0.0,
16,0052,余市,a,後志地方,2016,0.0,
16,0052,余市,a,後志地方,2017,0.0,
16,0052,余市,a,後志地方,2018,0.0,
16,0052,余市,a,後志地方,2019,0.0,
16,0052,余市,a,後志地方,2020,0.0,
16,0052,余市,a,後志地方,2021,0.0,
16,0052,余市,a,後志地方,2022,0.0,
16,0052,余市,a,後志地方,2023,0.0,
16,0052,余市,a,後志地方,2024,0.0,
16,0052,余市,a,後志地方,2025,0.0,
16,0054,共和,a,後志地方,2016,0.0,
16,0054,共和,a,後志地方,2017,0.0,
16,0054,共和,a,後志地方,2018,0.0,
16,0054,共和,a,後志地方,2019,0.0,
16,0054,共和,a,後志地方,2020,0.0,
16,0054,共和,a,後志地方,2021,0.0,
16,0054,共和,a,後志地方,2022,0.0,
16,0054,共和,a,後志地方,2023,1.0,
16,0054,共和,a,後志地方,2024,0.0,
16,0054,共和,a,後志地方,2025,0.0,
16,0055,蘭越,a,後志地方,2016,0.0,
16,0055,蘭越,a,後志地方,2017,0.0,
16,0055,蘭越,a,後志地方,2018,0.0,
16,0055,蘭越,a,後志地方,2019,0.0,
16,0055,蘭越,a,後志地方,2020,0.0,
16,0055,蘭越,a,後志地方,2021,0.0,
16,0055,蘭越,a,後志地方,2022,0.0,
16,0055,蘭越,a,後志地方,2023,1.0,
16,0055,蘭越,a,後志地方,2024,0.0,
16,0055,蘭越,a,後志地方,2025,0.0,]
16,0060,喜茂別,a,後志地方,2016,0.0,
16,0060,喜茂別,a,後志地方,2017,0.0,
16,0060,喜茂別,a,後志地方,2018,0.0,
16,0060,喜茂別,a,後志地方,2019,0.0,
16,0060,喜茂別,a,後志地方,2020,0.0,
16,0060,喜茂別,a,後志地方,2021,0.0,
16,0060,喜茂別,a,後志地方,2022,0.0,
16,0060,喜茂別,a,後志地方,2023,0.0,
16,0060,喜茂別,a,後志地方,2024,0.0,
16,0060,喜茂別,a,後志地方,2025,0.0,
16,0061,黒松内,a,後志地方,2016,0.0,
16,0061,黒松内,a,後志地方,2017,0.0,
16,0061,黒松内,a,後志地方,2018,0.0,
16,0061,黒松内,a,後志地方,2019,0.0,
16,0061,黒松内,a,後志地方,2020,0.0,
16,0061,黒松内,a,後志地方,2021,0.0,
16,0061,黒松内,a,後志地方,2022,0.0,
16,0061,黒松内,a,後志地方,2023,0.0,
16,0061,黒松内,a,後志地方,2024,0.0,
16,0061,黒松内,a,後志地方,2025,0.0,
16,1072,真狩,a,後志地方,2016,0.0,
16,1072,真狩,a,後志地方,2017,0.0,
16,1072,真狩,a,後志地方,2018,0.0,
16,1072,真狩,a,後志地方,2019,0.0,
16,1072,真狩,a,後志地方,2020,0.0,
16,1072,真狩,a,後志地方,2021,0.0,
16,1072,真狩,a,後志地方,2022,0.0,
16,1072,真狩,a,後志地方,2023,0.0,
16,1072,真狩,a,後志地方,2024,0.0,
16,1072,真狩,a,後志地方,2025,0.0,
16,1091,赤井川,a,後志地方,2016,,///
16,1091,赤井川,a,後志地方,2017,,///
16,1091,赤井川,a,後志地方,2018,,///
16,1091,赤井川,a,後志地方,2019,,///
16,1091,赤井川,a,後志地方,2020,,///
16,1091,赤井川,a,後志地方,2021,,///
16,1091,赤井川,a,後志地方,2022,,///
16,1091,赤井川,a,後志地方,2023,,///
16,1091,赤井川,a,後志地方,2024,,///
16,1091,赤井川,a,後志地方,2025,,///
16,1208,神恵内,a,後志地方,2016,0.0,
16,1208,神恵内,a,後志地方,2017,0.0,
16,1208,神恵内,a,後志地方,2018,0.0,
16,1208,神恵内,a,後志地方,2019,0.0,
16,1208,神恵内,a,後志地方,2020,0.0,
16,1208,神恵内,a,後志地方,2021,0.0,
16,1208,神恵内,a,後志地方,2022,0.0,
16,1208,神恵内,a,後志地方,2023,0.0,
16,1208,神恵内,a,後志地方,2024,0.0,
16,1208,神恵内,a,後志地方,2025,0.0,
16,1615,ニセコ,a,後志地方,2016,,///
16,1615,ニセコ,a,後志地方,2017,,///
16,1615,ニセコ,a,後志地方,2018,,///
16,1615,ニセコ,a,後志地方,2019,,///
16,1615,ニセコ,a,後志地方,2020,,///
16,1615,ニセコ,a,後志地方,2021,,///
16,1615,ニセコ,a,後志地方,2022,,///
16,1615,ニセコ,a,後志地方,2023,,///
16,1615,ニセコ,a,後志地方,2024,,///
16,1615,ニセコ,a,後志地方,2025,,///
16,47411,小樽,s,後志地方,2016,0.0,
16,47411,小樽,s,後志地方,2017,0.0,
16,47411,小樽,s,後志地方,2018,0.0,
16,47411,小樽,s,後志地方,2019,0.0,
16,47411,小樽,s,後志地方,2020,0.0,
16,47411,小樽,s,後志地方,2021,1.0,
16,47411,小樽,s,後志地方,2022,0.0,
16,47411,小樽,s,後志地方,2023,0.0,
16,47411,小樽,s,後志地方,2024,0.0,
16,47411,小樽,s,後志地方,2025,0.0,
16,47421,寿都,s,後志地方,2016,0.0,
16,47421,寿都,s,後志地方,2017,0.0,
16,47421,寿都,s,後志地方,2018,0.0,
16,47421,寿都,s,後志地方,2019,0.0,
16,47421,寿都,s,後志地方,2020,0.0,
16,47421,寿都,s,後志地方,2021,0.0,
16,47421,寿都,s,後志地方,2022,0.0,
16,47421,寿都,s,後志地方,2023,0.0,
16,47421,寿都,s,後志地方,2024,0.0,
16,47421,寿都,s,後志地方,2025,0.0,
16,47433,倶知安,s,後志地方,2016,0.0,
16,47433,倶知安,s,後志地方,2017,0.0,
16,47433,倶知安,s,後志地方,2018,0.0,
16,47433,倶知安,s,後志地方,2019,0.0,
16,47433,倶知安,s,後志地方,2020,0.0,
16,47433,倶知安,s,後志地方,2021,0.0,
16,47433,倶知安,s,後志地方,2022,0.0,
16,47433,倶知安,s,後志地方,2023,0.0,
16,47433,倶知安,s,後志地方,2024,0.0,
16,47433,倶知安,s,後志地方,2025,0.0,
17,0063,興部,a,網走・北見・紋別地方,2016,0.0,
17,0063,興部,a,網走・北見・紋別地方,2017,0.0,
17,0063,興部,a,網走・北見・紋別地方,2018,0.0,
17,0063,興部,a,網走・北見・紋別地方,2019,0.0,
17,0063,興部,a,網走・北見・紋別地方,2020,0.0,
17,0063,興部,a,網走・北見・紋別地方,2021,0.0,
17,0063,興部,a,網走・北見・紋別地方,2022,0.0,
17,0063,興部,a,網走・北見・紋別地方,2023,0.0,
17,0063,興部,a,網走・北見・紋別地方,2024,0.0,
17,0063,興部,a,網走・北見・紋別地方,2025,0.0,
17,0065,湧別,a,網走・北見・紋別地方,2016,0.0,
17,0065,湧別,a,網走・北見・紋別地方,2017,0.0,
17,0065,湧別,a,網走・北見・紋別地方,2018,0.0,
17,0065,湧別,a,網走・北見・紋別地方,2019,1.0,
17,0065,湧別,a,網走・北見・紋別地方,2020,0.0,
17,0065,湧別,a,網走・北見・紋別地方,2021,0.0,
17,0065,湧別,a,網走・北見・紋別地方,2022,0.0,
17,0065,湧別,a,網走・北見・紋別地方,2023,0.0,
17,0065,湧別,a,網走・北見・紋別地方,2024,0.0,
17,0065,湧別,a,網走・北見・紋別地方,2025,2.0,]
17,0066,滝上,a,網走・北見・紋別地方,2016,0.0,
17,0066,滝上,a,網走・北見・紋別地方,2017,0.0,
17,0066,滝上,a,網走・北見・紋別地方,2018,1.0,
17,0066,滝上,a,網走・北見・紋別地方,2019,0.0,
17,0066,滝上,a,網走・北見・紋別地方,2020,0.0,
17,0066,滝上,a,網走・北見・紋別地方,2021,6.0,
17,0066,滝上,a,網走・北見・紋別地方,2022,0.0,
17,0066,滝上,a,網走・北見・紋別地方,2023,3.0,
17,0066,滝上,a,網走・北見・紋別地方,2024,1.0,
17,0066,滝上,a,網走・北見・紋別地方,2025,3.0,
17,0067,上藻別,a,網走・北見・紋別地方,2016,,///
17,0067,上藻別,a,網走・北見・紋別地方,2017,,///
17,0067,上藻別,a,網走・北見・紋別地方,2018,,///
17,0067,上藻別,a,網走・北見・紋別地方,2019,,///
17,0067,上藻別,a,網走・北見・紋別地方,2020,,///
17,0067,上藻別,a,網走・北見・紋別地方,2021,,///
17,0067,上藻別,a,網走・北見・紋別地方,2022,,///
17,0067,上藻別,a,網走・北見・紋別地方,2023,,///
17,0067,上藻別,a,網走・北見・紋別地方,2024,,///
17,0067,上藻別,a,網走・北見・紋別地方,2025,,///
17,0068,常呂,a,網走・北見・紋別地方,2016,0.0,
17,0068,常呂,a,網走・北見・紋別地方,2017,0.0,
17,0068,常呂,a,網走・北見・紋別地方,2018,1.0,
17,0068,常呂,a,網走・北見・紋別地方,2019,1.0,
17,0068,常呂,a,網走・北見・紋別地方,2020,0.0,
17,0068,常呂,a,網走・北見・紋別地方,2021,2.0,
17,0068,常呂,a,網走・北見・紋別地方,2022,0.0,
17,0068,常呂,a,網走・北見・紋別地方,2023,2.0,
17,0068,常呂,a,網走・北見・紋別地方,2024,0.0,
17,0068,常呂,a,網走・北見・紋別地方,2025,3.0,
17,0069,遠軽,a,網走・北見・紋別地方,2016,0.0,
17,0069,遠軽,a,網走・北見・紋別地方,2017,1.0,
17,0069,遠軽,a,網走・北見・紋別地方,2018,0.0,
17,0069,遠軽,a,網走・北見・紋別地方,2019,1.0,
17,0069,遠軽,a,網走・北見・紋別地方,2020,1.0,
17,0069,遠軽,a,網走・北見・紋別地方,2021,3.0,
17,0069,遠軽,a,網走・北見・紋別地方,2022,0.0,
17,0069,遠軽,a,網走・北見・紋別地方,2023,1.0,
17,0069,遠軽,a,網走・北見・紋別地方,2024,1.0,
17,0069,遠軽,a,網走・北見・紋別地方,2025,8.0,
17,0070,佐呂間,a,網走・北見・紋別地方,2016,0.0,
17,0070,佐呂間,a,網走・北見・紋別地方,2017,2.0,
17,0070,佐呂間,a,網走・北見・紋別地方,2018,3.0,
17,0070,佐呂間,a,網走・北見・紋別地方,2019,1.0,
17,0070,佐呂間,a,網走・北見・紋別地方,2020,0.0,
17,0070,佐呂間,a,網走・北見・紋別地方,2021,4.0,
17,0070,佐呂間,a,網走・北見・紋別地方,2022,0.0,
17,0070,佐呂間,a,網走・北見・紋別地方,2023,2.0,
17,0070,佐呂間,a,網走・北見・紋別地方,2024,2.0,
17,0070,佐呂間,a,網走・北見・紋別地方,2025,6.0,
17,0072,生田原,a,網走・北見・紋別地方,2016,0.0,
17,0072,生田原,a,網走・北見・紋別地方,2017,2.0,
17,0072,生田原,a,網走・北見・紋別地方,2018,0.0,
17,0072,生田原,a,網走・北見・紋別地方,2019,1.0,
17,0072,生田原,a,網走・北見・紋別地方,2020,1.0,
17,0072,生田原,a,網走・北見・紋別地方,2021,3.0,
17,0072,生田原,a,網走・北見・紋別地方,2022,0.0,
17,0072,生田原,a,網走・北見・紋別地方,2023,2.0,
17,0072,生田原,a,網走・北見・紋別地方,2024,1.0,
17,0072,生田原,a,網走・北見・紋別地方,2025,4.0,
17,0073,仁頃山,a,網走・北見・紋別地方,2016,,///
17,0073,仁頃山,a,網走・北見・紋別地方,2017,,///
17,0073,仁頃山,a,網走・北見・紋別地方,2018,,///
17,0073,仁頃山,a,網走・北見・紋別地方,2019,,///
17,0073,仁頃山,a,網走・北見・紋別地方,2020,,///
17,0073,仁頃山,a,網走・北見・紋別地方,2021,,///
